horizon,feature_name,display_name,raw_column,feature_group,lag,feature_kind,mean_abs_shap
6,unreported_removals_lag6_missing__lag_01,unreported_removals_lag6_missing,unreported_removals_lag6_missing,unreported-removal features,1,raw_encoder_feature,13.671493496628862
6,unreported_removals_lag6__lag_02,unreported_removals_lag6,unreported_removals_lag6,unreported-removal features,2,raw_encoder_feature,13.134593495356283
6,new_rtt_periods__lag_01,new_rtt_periods,new_rtt_periods,referral or new RTT-period features,1,raw_encoder_feature,12.766574709267339
6,total_completed_pathways__lag_01,total_completed_pathways,completed_total,completed-pathway features,1,raw_encoder_feature,12.765327911687814
6,incomplete_decision_to_admit__lag_02,incomplete_decision_to_admit,incomplete_decision_to_admit,waiting-list lags,2,raw_encoder_feature,12.739296877824499
6,time_index__lag_01,time_index,time_idx,calendar features,1,raw_encoder_feature,12.387505611761764
6,opening_waiting_list__lag_01,opening_waiting_list,opening_waiting_list,waiting-list lags,1,raw_encoder_feature,12.22790209176945
6,calendar_month_sin__lag_01,calendar_month_sin,month_sin,calendar features,1,raw_encoder_feature,12.144832187255991
6,waiting_list_imputed__lag_00,waiting_list_imputed,waiting_list_imputed,waiting-list lags,0,raw_encoder_feature,11.873130085957818
6,waiting_list_with_dta_imputed__lag_01,waiting_list_with_dta_imputed,waiting_list_with_dta_imputed,waiting-list lags,1,raw_encoder_feature,11.7700579187348
6,unreported_removals_lag1__lag_01,unreported_removals_lag1,unreported_removals_lag1,unreported-removal features,1,raw_encoder_feature,11.766704624210725
6,reported_net_inflow_lag6__lag_02,reported_net_inflow_lag6,reported_net_inflow_lag6,referral or new RTT-period features,2,raw_encoder_feature,11.692886281100675
6,completed_non_admitted_missing__lag_02,completed_non_admitted_missing,completed_non_admitted_missing,completed-pathway features,2,raw_encoder_feature,11.527311396350887
6,reported_net_inflow_missing__lag_01,reported_net_inflow_missing,reported_net_inflow_missing,referral or new RTT-period features,1,raw_encoder_feature,10.963683515293425
6,reported_net_inflow_missing__lag_00,reported_net_inflow_missing,reported_net_inflow_missing,referral or new RTT-period features,0,raw_encoder_feature,9.652532985672252
6,reported_net_inflow_lag3__lag_00,reported_net_inflow_lag3,reported_net_inflow_lag3,referral or new RTT-period features,0,raw_encoder_feature,9.56274946216903
6,unreported_removals_missing__lag_02,unreported_removals_missing,unreported_removals_missing,unreported-removal features,2,raw_encoder_feature,9.537645731203947
6,completed_total_lag6_missing__lag_01,completed_total_lag6_missing,completed_total_lag6_missing,completed-pathway features,1,raw_encoder_feature,9.325145110800774
6,unreported_removals_missing__lag_01,unreported_removals_missing,unreported_removals_missing,unreported-removal features,1,raw_encoder_feature,9.303083949503517
6,unreported_removals_lag3_missing__lag_00,unreported_removals_lag3_missing,unreported_removals_lag3_missing,unreported-removal features,0,raw_encoder_feature,9.28120704544066
6,reported_net_inflow_lag1__lag_01,reported_net_inflow_lag1,reported_net_inflow_lag1,referral or new RTT-period features,1,raw_encoder_feature,9.277073633559915
6,new_rtt_periods_lag3_missing__lag_02,new_rtt_periods_lag3_missing,new_rtt_periods_lag3_missing,referral or new RTT-period features,2,raw_encoder_feature,9.223039373040432
6,total_completed_pathways__lag_00,total_completed_pathways,completed_total,completed-pathway features,0,raw_encoder_feature,9.016281993586817
6,completed_total_lag6__lag_02,completed_total_lag6,completed_total_lag6,completed-pathway features,2,raw_encoder_feature,8.89133508736163
6,reported_net_inflow_lag1_missing__lag_01,reported_net_inflow_lag1_missing,reported_net_inflow_lag1_missing,referral or new RTT-period features,1,raw_encoder_feature,8.886109992886826
6,unreported_removals_lag1_missing__lag_01,unreported_removals_lag1_missing,unreported_removals_lag1_missing,unreported-removal features,1,raw_encoder_feature,8.717353412136628
6,reported_net_inflow_lag3_missing__lag_02,reported_net_inflow_lag3_missing,reported_net_inflow_lag3_missing,referral or new RTT-period features,2,raw_encoder_feature,8.459264066583552
6,reported_net_inflow_lag6_missing__lag_00,reported_net_inflow_lag6_missing,reported_net_inflow_lag6_missing,referral or new RTT-period features,0,raw_encoder_feature,8.359371225221901
6,reported_net_inflow_lag6__lag_01,reported_net_inflow_lag6,reported_net_inflow_lag6,referral or new RTT-period features,1,raw_encoder_feature,8.252032913049204
6,reported_net_inflow_lag3__lag_01,reported_net_inflow_lag3,reported_net_inflow_lag3,referral or new RTT-period features,1,raw_encoder_feature,8.186671564955999
6,reported_net_inflow_lag6_missing__lag_02,reported_net_inflow_lag6_missing,reported_net_inflow_lag6_missing,referral or new RTT-period features,2,raw_encoder_feature,7.994383886094209
6,opening_waiting_list__lag_02,opening_waiting_list,opening_waiting_list,waiting-list lags,2,raw_encoder_feature,7.978096580490963
6,unreported_removals_lag3__lag_00,unreported_removals_lag3,unreported_removals_lag3,unreported-removal features,0,raw_encoder_feature,7.846625807227053
6,new_rtt_periods_lag1_missing__lag_01,new_rtt_periods_lag1_missing,new_rtt_periods_lag1_missing,referral or new RTT-period features,1,raw_encoder_feature,7.812857084087281
6,new_rtt_periods_lag1__lag_01,new_rtt_periods_lag1,new_rtt_periods_lag1,referral or new RTT-period features,1,raw_encoder_feature,7.808968327489328
6,reported_net_inflow_lag1__lag_02,reported_net_inflow_lag1,reported_net_inflow_lag1,referral or new RTT-period features,2,raw_encoder_feature,7.789107979525709
6,new_rtt_periods_lag3__lag_00,new_rtt_periods_lag3,new_rtt_periods_lag3,referral or new RTT-period features,0,raw_encoder_feature,7.775331673527249
6,closing_waiting_list__lag_02,closing_waiting_list,closing_waiting_list,waiting-list lags,2,raw_encoder_feature,7.773250837090025
6,new_rtt_periods__lag_02,new_rtt_periods,new_rtt_periods,referral or new RTT-period features,2,raw_encoder_feature,7.737812870896102
6,new_rtt_periods_lag6__lag_02,new_rtt_periods_lag6,new_rtt_periods_lag6,referral or new RTT-period features,2,raw_encoder_feature,7.648925623031485
6,completed_total_lag1_missing__lag_02,completed_total_lag1_missing,completed_total_lag1_missing,completed-pathway features,2,raw_encoder_feature,7.5348835086003625
6,completed_total_lag3_missing__lag_02,completed_total_lag3_missing,completed_total_lag3_missing,completed-pathway features,2,raw_encoder_feature,7.315528380950468
6,unreported_removals_lag6_missing__lag_02,unreported_removals_lag6_missing,unreported_removals_lag6_missing,unreported-removal features,2,raw_encoder_feature,7.226948362930404
6,opening_waiting_list_missing__lag_02,opening_waiting_list_missing,opening_waiting_list_missing,waiting-list lags,2,raw_encoder_feature,7.1123991805362765
6,completed_total_lag3__lag_01,completed_total_lag3,completed_total_lag3,completed-pathway features,1,raw_encoder_feature,7.088141615900782
6,new_rtt_periods_lag1__lag_00,new_rtt_periods_lag1,new_rtt_periods_lag1,referral or new RTT-period features,0,raw_encoder_feature,7.075126572029319
6,new_rtt_periods_missing__lag_02,new_rtt_periods_missing,new_rtt_periods_missing,referral or new RTT-period features,2,raw_encoder_feature,7.043018360056424
6,reported_net_inflow__lag_00,reported_net_inflow,reported_net_inflow,referral or new RTT-period features,0,raw_encoder_feature,6.9440071172056355
6,new_rtt_periods_lag3__lag_02,new_rtt_periods_lag3,new_rtt_periods_lag3,referral or new RTT-period features,2,raw_encoder_feature,6.921408982780116
6,total_waiting__lag_01,total_waiting,waiting_list,waiting-list lags,1,raw_encoder_feature,6.912290227413155
6,waiting_list_with_dta__lag_02,waiting_list_with_dta,waiting_list_with_dta,waiting-list lags,2,raw_encoder_feature,6.846934398195831
6,completed_total_missing__lag_00,completed_total_missing,completed_total_missing,completed-pathway features,0,raw_encoder_feature,6.6791130819263325
6,incomplete_total__lag_01,incomplete_total,incomplete_total,waiting-list lags,1,raw_encoder_feature,6.60151768759697
6,completed_total_lag6_missing__lag_00,completed_total_lag6_missing,completed_total_lag6_missing,completed-pathway features,0,raw_encoder_feature,6.415372543913083
6,completed_admitted_missing__lag_01,completed_admitted_missing,completed_admitted_missing,completed-pathway features,1,raw_encoder_feature,6.367898398581268
6,time_index__lag_02,time_index,time_idx,calendar features,2,raw_encoder_feature,5.989143252751701
6,waiting_list_with_dta_imputed__lag_02,waiting_list_with_dta_imputed,waiting_list_with_dta_imputed,waiting-list lags,2,raw_encoder_feature,5.964975370695647
6,net_inflow__lag_01,net_inflow,net_inflow,referral or new RTT-period features,1,raw_encoder_feature,5.854841647603203
6,waiting_list_imputed__lag_02,waiting_list_imputed,waiting_list_imputed,waiting-list lags,2,raw_encoder_feature,5.778936764284096
6,calendar_month_cos__lag_01,calendar_month_cos,month_cos,calendar features,1,raw_encoder_feature,5.6976619868973755
6,calendar_month_sin__lag_00,calendar_month_sin,month_sin,calendar features,0,raw_encoder_feature,5.6224037431077525
6,unreported_removals_lag3_missing__lag_01,unreported_removals_lag3_missing,unreported_removals_lag3_missing,unreported-removal features,1,raw_encoder_feature,5.525526232162008
6,completed_admitted_missing__lag_00,completed_admitted_missing,completed_admitted_missing,completed-pathway features,0,raw_encoder_feature,5.15880314836621
6,completed_total_lag1__lag_00,completed_total_lag1,completed_total_lag1,completed-pathway features,0,raw_encoder_feature,5.147303531764428
6,unreported_removals_lag3__lag_01,unreported_removals_lag3,unreported_removals_lag3,unreported-removal features,1,raw_encoder_feature,4.981601667212547
6,reported_net_inflow_missing__lag_02,reported_net_inflow_missing,reported_net_inflow_missing,referral or new RTT-period features,2,raw_encoder_feature,4.707104979708016
6,completed_admitted__lag_02,completed_admitted,completed_admitted,completed-pathway features,2,raw_encoder_feature,4.628352926516924
6,new_rtt_periods_lag3_missing__lag_00,new_rtt_periods_lag3_missing,new_rtt_periods_lag3_missing,referral or new RTT-period features,0,raw_encoder_feature,4.591541539379194
6,completed_admitted__lag_01,completed_admitted,completed_admitted,completed-pathway features,1,raw_encoder_feature,4.392210464183191
6,reported_net_inflow_lag3__lag_02,reported_net_inflow_lag3,reported_net_inflow_lag3,referral or new RTT-period features,2,raw_encoder_feature,4.368056802816764
6,waiting_list_imputed__lag_01,waiting_list_imputed,waiting_list_imputed,waiting-list lags,1,raw_encoder_feature,4.297320614854411
6,completed_total_lag1__lag_02,completed_total_lag1,completed_total_lag1,completed-pathway features,2,raw_encoder_feature,4.275719434106385
6,reported_net_inflow_lag1_missing__lag_02,reported_net_inflow_lag1_missing,reported_net_inflow_lag1_missing,referral or new RTT-period features,2,raw_encoder_feature,4.165206455255029
6,completed_non_admitted__lag_02,completed_non_admitted,completed_non_admitted,completed-pathway features,2,raw_encoder_feature,4.109385926951468
6,completed_total_lag6__lag_01,completed_total_lag6,completed_total_lag6,completed-pathway features,1,raw_encoder_feature,4.10419976551293
6,completed_non_admitted_missing__lag_01,completed_non_admitted_missing,completed_non_admitted_missing,completed-pathway features,1,raw_encoder_feature,3.9162037602424697
6,new_rtt_periods_missing__lag_01,new_rtt_periods_missing,new_rtt_periods_missing,referral or new RTT-period features,1,raw_encoder_feature,3.7766328067204755
6,unreported_removals_lag6__lag_01,unreported_removals_lag6,unreported_removals_lag6,unreported-removal features,1,raw_encoder_feature,3.6050167755513653
6,total_waiting__lag_02,total_waiting,waiting_list,waiting-list lags,2,raw_encoder_feature,3.450486434302446
6,completed_total_missing__lag_02,completed_total_missing,completed_total_missing,completed-pathway features,2,raw_encoder_feature,3.4054650102684136
6,closing_waiting_list__lag_01,closing_waiting_list,closing_waiting_list,waiting-list lags,1,raw_encoder_feature,3.2085940432151534
6,completed_total_lag1_missing__lag_01,completed_total_lag1_missing,completed_total_lag1_missing,completed-pathway features,1,raw_encoder_feature,3.049120625945623
6,calendar_month_cos__lag_00,calendar_month_cos,month_cos,calendar features,0,raw_encoder_feature,3.0206823562820735
6,calendar_month_cos__lag_02,calendar_month_cos,month_cos,calendar features,2,raw_encoder_feature,2.9074571665686135
6,reported_net_inflow__lag_01,reported_net_inflow,reported_net_inflow,referral or new RTT-period features,1,raw_encoder_feature,2.732275307700293
6,new_rtt_periods_lag6_missing__lag_02,new_rtt_periods_lag6_missing,new_rtt_periods_lag6_missing,referral or new RTT-period features,2,raw_encoder_feature,2.70105436461492
6,new_rtt_periods_lag6_missing__lag_01,new_rtt_periods_lag6_missing,new_rtt_periods_lag6_missing,referral or new RTT-period features,1,raw_encoder_feature,2.605548458831927
6,reported_net_inflow__lag_02,reported_net_inflow,reported_net_inflow,referral or new RTT-period features,2,raw_encoder_feature,2.5841697427168784
6,new_rtt_periods_lag6_missing__lag_00,new_rtt_periods_lag6_missing,new_rtt_periods_lag6_missing,referral or new RTT-period features,0,raw_encoder_feature,2.2475731085454895
6,calendar_month_sin__lag_02,calendar_month_sin,month_sin,calendar features,2,raw_encoder_feature,2.220178173670221
6,unreported_removals_lag1_missing__lag_02,unreported_removals_lag1_missing,unreported_removals_lag1_missing,unreported-removal features,2,raw_encoder_feature,2.2194433946151673
6,reported_net_inflow_lag6__lag_00,reported_net_inflow_lag6,reported_net_inflow_lag6,referral or new RTT-period features,0,raw_encoder_feature,2.2051202974105117
6,net_inflow__lag_02,net_inflow,net_inflow,referral or new RTT-period features,2,raw_encoder_feature,2.118117174963999
6,total_completed_pathways__lag_02,total_completed_pathways,completed_total,completed-pathway features,2,raw_encoder_feature,1.953083058602986
6,completed_non_admitted__lag_00,completed_non_admitted,completed_non_admitted,completed-pathway features,0,raw_encoder_feature,1.9499968070531275
6,completed_total_missing__lag_01,completed_total_missing,completed_total_missing,completed-pathway features,1,raw_encoder_feature,1.7514111409873854
6,opening_waiting_list_missing__lag_01,opening_waiting_list_missing,opening_waiting_list_missing,waiting-list lags,1,raw_encoder_feature,1.6788010079787858
6,completed_total_lag3_missing__lag_00,completed_total_lag3_missing,completed_total_lag3_missing,completed-pathway features,0,raw_encoder_feature,1.6149284078199349
6,unreported_removals_lag1__lag_02,unreported_removals_lag1,unreported_removals_lag1,unreported-removal features,2,raw_encoder_feature,1.4416260874202065
6,unreported_removals__lag_01,unreported_removals,unreported_removals,unreported-removal features,1,raw_encoder_feature,1.3796409736544593
6,new_rtt_periods_lag1_missing__lag_02,new_rtt_periods_lag1_missing,new_rtt_periods_lag1_missing,referral or new RTT-period features,2,raw_encoder_feature,1.235621223335478
6,completed_total_lag1__lag_01,completed_total_lag1,completed_total_lag1,completed-pathway features,1,raw_encoder_feature,1.2233293797917446
6,new_rtt_periods_lag3_missing__lag_01,new_rtt_periods_lag3_missing,new_rtt_periods_lag3_missing,referral or new RTT-period features,1,raw_encoder_feature,1.174059757682062
6,new_rtt_periods_lag3__lag_01,new_rtt_periods_lag3,new_rtt_periods_lag3,referral or new RTT-period features,1,raw_encoder_feature,0.6914583396673245
6,closing_waiting_list_missing__lag_02,closing_waiting_list_missing,closing_waiting_list_missing,waiting-list lags,2,raw_encoder_feature,0.0
6,completed_admitted__lag_00,completed_admitted,completed_admitted,completed-pathway features,0,raw_encoder_feature,0.0
6,completed_admitted_imputed__lag_00,completed_admitted_imputed,completed_admitted_imputed,completed-pathway features,0,raw_encoder_feature,0.0
6,completed_admitted_imputed__lag_01,completed_admitted_imputed,completed_admitted_imputed,completed-pathway features,1,raw_encoder_feature,0.0
6,completed_admitted_imputed__lag_02,completed_admitted_imputed,completed_admitted_imputed,completed-pathway features,2,raw_encoder_feature,0.0
6,completed_non_admitted_imputed__lag_00,completed_non_admitted_imputed,completed_non_admitted_imputed,completed-pathway features,0,raw_encoder_feature,0.0
6,completed_non_admitted_imputed__lag_01,completed_non_admitted_imputed,completed_non_admitted_imputed,completed-pathway features,1,raw_encoder_feature,0.0
6,completed_non_admitted_imputed__lag_02,completed_non_admitted_imputed,completed_non_admitted_imputed,completed-pathway features,2,raw_encoder_feature,0.0
6,completed_total_lag6_missing__lag_02,completed_total_lag6_missing,completed_total_lag6_missing,completed-pathway features,2,raw_encoder_feature,0.0
6,incomplete_decision_to_admit__lag_01,incomplete_decision_to_admit,incomplete_decision_to_admit,waiting-list lags,1,raw_encoder_feature,0.0
6,new_rtt_periods_imputed__lag_00,new_rtt_periods_imputed,new_rtt_periods_imputed,referral or new RTT-period features,0,raw_encoder_feature,0.0
6,new_rtt_periods_imputed__lag_01,new_rtt_periods_imputed,new_rtt_periods_imputed,referral or new RTT-period features,1,raw_encoder_feature,0.0
6,new_rtt_periods_imputed__lag_02,new_rtt_periods_imputed,new_rtt_periods_imputed,referral or new RTT-period features,2,raw_encoder_feature,0.0
6,new_rtt_periods_lag6__lag_01,new_rtt_periods_lag6,new_rtt_periods_lag6,referral or new RTT-period features,1,raw_encoder_feature,0.0
6,unreported_removals_lag3__lag_02,unreported_removals_lag3,unreported_removals_lag3,unreported-removal features,2,raw_encoder_feature,0.0
6,waiting_list_with_dta__lag_01,waiting_list_with_dta,waiting_list_with_dta,waiting-list lags,1,raw_encoder_feature,0.0
6,waiting_list_with_dta_imputed__lag_00,waiting_list_with_dta_imputed,waiting_list_with_dta_imputed,waiting-list lags,0,raw_encoder_feature,0.0
12,closing_waiting_list__lag_00,closing_waiting_list,closing_waiting_list,waiting-list lags,0,raw_encoder_feature,3668.849516617588
12,total_waiting__lag_00,total_waiting,waiting_list,waiting-list lags,0,raw_encoder_feature,3435.848467078635
12,opening_waiting_list__lag_00,opening_waiting_list,opening_waiting_list,waiting-list lags,0,raw_encoder_feature,2684.679684421973
12,new_rtt_periods__lag_00,new_rtt_periods,new_rtt_periods,referral or new RTT-period features,0,raw_encoder_feature,1007.6145264536684
12,incomplete_total__lag_00,incomplete_total,incomplete_total,waiting-list lags,0,raw_encoder_feature,487.2288319200886
12,time_index__lag_00,time_index,time_idx,calendar features,0,raw_encoder_feature,377.1231380014989
12,waiting_list_with_dta__lag_00,waiting_list_with_dta,waiting_list_with_dta,waiting-list lags,0,raw_encoder_feature,294.8938621711488
12,trust_identifier_embedding,trust_identifier_embedding,trust_idx,trust and specialty identifiers or embeddings,0,trust_identifier,233.97018792700806
12,new_rtt_periods_lag6__lag_00,new_rtt_periods_lag6,new_rtt_periods_lag6,referral or new RTT-period features,0,raw_encoder_feature,58.06245986342628
12,reported_net_inflow_lag1__lag_00,reported_net_inflow_lag1,reported_net_inflow_lag1,referral or new RTT-period features,0,raw_encoder_feature,50.4490366594147
12,specialty_identifier_embedding,specialty_identifier_embedding,specialty_idx,trust and specialty identifiers or embeddings,0,specialty_identifier,46.88825078608106
12,unreported_removals_missing__lag_00,unreported_removals_missing,unreported_removals_missing,unreported-removal features,0,raw_encoder_feature,43.56842982021223
12,new_rtt_periods_lag1_missing__lag_00,new_rtt_periods_lag1_missing,new_rtt_periods_lag1_missing,referral or new RTT-period features,0,raw_encoder_feature,42.64033427843998
12,new_rtt_periods_missing__lag_00,new_rtt_periods_missing,new_rtt_periods_missing,referral or new RTT-period features,0,raw_encoder_feature,39.78119585497928
12,opening_waiting_list_missing__lag_00,opening_waiting_list_missing,opening_waiting_list_missing,waiting-list lags,0,raw_encoder_feature,36.79617608930555
12,unreported_removals_lag6_missing__lag_00,unreported_removals_lag6_missing,unreported_removals_lag6_missing,unreported-removal features,0,raw_encoder_feature,33.61406827237721
12,net_inflow__lag_00,net_inflow,net_inflow,referral or new RTT-period features,0,raw_encoder_feature,28.739822395219168
12,completed_total_lag1_missing__lag_00,completed_total_lag1_missing,completed_total_lag1_missing,completed-pathway features,0,raw_encoder_feature,26.352372155317372
12,unreported_removals__lag_00,unreported_removals,unreported_removals,unreported-removal features,0,raw_encoder_feature,26.09431840416916
12,closing_waiting_list_missing__lag_00,closing_waiting_list_missing,closing_waiting_list_missing,waiting-list lags,0,raw_encoder_feature,26.028932780464018
12,completed_non_admitted__lag_01,completed_non_admitted,completed_non_admitted,completed-pathway features,1,raw_encoder_feature,23.55098075662828
12,completed_admitted_missing__lag_02,completed_admitted_missing,completed_admitted_missing,completed-pathway features,2,raw_encoder_feature,22.76597394473089
12,completed_total_lag3__lag_00,completed_total_lag3,completed_total_lag3,completed-pathway features,0,raw_encoder_feature,21.90323876291937
12,reported_net_inflow_lag3_missing__lag_00,reported_net_inflow_lag3_missing,reported_net_inflow_lag3_missing,referral or new RTT-period features,0,raw_encoder_feature,21.56568282317553
12,incomplete_total__lag_02,incomplete_total,incomplete_total,waiting-list lags,2,raw_encoder_feature,21.289427668542565
12,unreported_removals_lag1_missing__lag_00,unreported_removals_lag1_missing,unreported_removals_lag1_missing,unreported-removal features,0,raw_encoder_feature,20.978506872067193
12,new_rtt_periods_lag1__lag_02,new_rtt_periods_lag1,new_rtt_periods_lag1,referral or new RTT-period features,2,raw_encoder_feature,20.289584888322153
12,reported_net_inflow_lag3_missing__lag_01,reported_net_inflow_lag3_missing,reported_net_inflow_lag3_missing,referral or new RTT-period features,1,raw_encoder_feature,20.26799617331918
12,unreported_removals_lag3_missing__lag_02,unreported_removals_lag3_missing,unreported_removals_lag3_missing,unreported-removal features,2,raw_encoder_feature,19.49045062207951
12,completed_total_lag3__lag_02,completed_total_lag3,completed_total_lag3,completed-pathway features,2,raw_encoder_feature,18.83382596511236
12,closing_waiting_list_missing__lag_01,closing_waiting_list_missing,closing_waiting_list_missing,waiting-list lags,1,raw_encoder_feature,18.599826950318633
12,unreported_removals_lag1__lag_00,unreported_removals_lag1,unreported_removals_lag1,unreported-removal features,0,raw_encoder_feature,18.470133727693838
12,reported_net_inflow_lag1_missing__lag_00,reported_net_inflow_lag1_missing,reported_net_inflow_lag1_missing,referral or new RTT-period features,0,raw_encoder_feature,18.401791953837815
12,incomplete_decision_to_admit__lag_00,incomplete_decision_to_admit,incomplete_decision_to_admit,waiting-list lags,0,raw_encoder_feature,17.431509091788065
12,completed_non_admitted_missing__lag_00,completed_non_admitted_missing,completed_non_admitted_missing,completed-pathway features,0,raw_encoder_feature,17.28888454538163
12,unreported_removals__lag_02,unreported_removals,unreported_removals,unreported-removal features,2,raw_encoder_feature,16.469803103513602
12,unreported_removals_lag6__lag_00,unreported_removals_lag6,unreported_removals_lag6,unreported-removal features,0,raw_encoder_feature,16.459150850398306
12,completed_total_lag6__lag_00,completed_total_lag6,completed_total_lag6,completed-pathway features,0,raw_encoder_feature,16.13086103358462
12,opening_waiting_list__lag_01,opening_waiting_list,opening_waiting_list,waiting-list lags,1,raw_encoder_feature,14.771752539912345
12,unreported_removals_lag6__lag_02,unreported_removals_lag6,unreported_removals_lag6,unreported-removal features,2,raw_encoder_feature,14.64863295206316
12,waiting_list_imputed__lag_02,waiting_list_imputed,waiting_list_imputed,waiting-list lags,2,raw_encoder_feature,14.531707152876857
12,total_completed_pathways__lag_01,total_completed_pathways,completed_total,completed-pathway features,1,raw_encoder_feature,14.503250488259942
12,unreported_removals_missing__lag_02,unreported_removals_missing,unreported_removals_missing,unreported-removal features,2,raw_encoder_feature,14.379969340701212
12,reported_net_inflow_lag6_missing__lag_01,reported_net_inflow_lag6_missing,reported_net_inflow_lag6_missing,referral or new RTT-period features,1,raw_encoder_feature,13.885437300825263
12,waiting_list_with_dta_imputed__lag_01,waiting_list_with_dta_imputed,waiting_list_with_dta_imputed,waiting-list lags,1,raw_encoder_feature,13.875775972799524
12,time_index__lag_01,time_index,time_idx,calendar features,1,raw_encoder_feature,13.547786776212076
12,completed_total_lag3_missing__lag_01,completed_total_lag3_missing,completed_total_lag3_missing,completed-pathway features,1,raw_encoder_feature,13.220175207265608
12,calendar_month_sin__lag_01,calendar_month_sin,month_sin,calendar features,1,raw_encoder_feature,13.123736695412525
12,new_rtt_periods__lag_01,new_rtt_periods,new_rtt_periods,referral or new RTT-period features,1,raw_encoder_feature,13.105178717179255
12,waiting_list_imputed__lag_00,waiting_list_imputed,waiting_list_imputed,waiting-list lags,0,raw_encoder_feature,12.899616731503533
12,incomplete_decision_to_admit__lag_02,incomplete_decision_to_admit,incomplete_decision_to_admit,waiting-list lags,2,raw_encoder_feature,12.363860580704204
12,reported_net_inflow_lag3__lag_01,reported_net_inflow_lag3,reported_net_inflow_lag3,referral or new RTT-period features,1,raw_encoder_feature,12.289206194652046
12,unreported_removals_lag3_missing__lag_01,unreported_removals_lag3_missing,unreported_removals_lag3_missing,unreported-removal features,1,raw_encoder_feature,12.212639032170477
12,reported_net_inflow__lag_00,reported_net_inflow,reported_net_inflow,referral or new RTT-period features,0,raw_encoder_feature,12.084892418782072
12,unreported_removals_lag6_missing__lag_01,unreported_removals_lag6_missing,unreported_removals_lag6_missing,unreported-removal features,1,raw_encoder_feature,11.948745086986092
12,closing_waiting_list__lag_02,closing_waiting_list,closing_waiting_list,waiting-list lags,2,raw_encoder_feature,11.67694777549335
12,reported_net_inflow__lag_02,reported_net_inflow,reported_net_inflow,referral or new RTT-period features,2,raw_encoder_feature,11.177160269574323
12,reported_net_inflow_missing__lag_01,reported_net_inflow_missing,reported_net_inflow_missing,referral or new RTT-period features,1,raw_encoder_feature,10.416574304626543
12,unreported_removals_missing__lag_01,unreported_removals_missing,unreported_removals_missing,unreported-removal features,1,raw_encoder_feature,10.175746190893094
12,reported_net_inflow_lag3__lag_00,reported_net_inflow_lag3,reported_net_inflow_lag3,referral or new RTT-period features,0,raw_encoder_feature,9.935296537992233
12,unreported_removals_lag1__lag_01,unreported_removals_lag1,unreported_removals_lag1,unreported-removal features,1,raw_encoder_feature,9.838024912508693
12,reported_net_inflow_lag6_missing__lag_00,reported_net_inflow_lag6_missing,reported_net_inflow_lag6_missing,referral or new RTT-period features,0,raw_encoder_feature,9.818180698989261
12,reported_net_inflow_lag6__lag_01,reported_net_inflow_lag6,reported_net_inflow_lag6,referral or new RTT-period features,1,raw_encoder_feature,9.78209767843145
12,reported_net_inflow_lag1__lag_02,reported_net_inflow_lag1,reported_net_inflow_lag1,referral or new RTT-period features,2,raw_encoder_feature,9.712289339937836
12,reported_net_inflow_lag1_missing__lag_01,reported_net_inflow_lag1_missing,reported_net_inflow_lag1_missing,referral or new RTT-period features,1,raw_encoder_feature,9.571454958551199
12,new_rtt_periods_lag3__lag_02,new_rtt_periods_lag3,new_rtt_periods_lag3,referral or new RTT-period features,2,raw_encoder_feature,9.360542224185318
12,completed_total_lag6_missing__lag_01,completed_total_lag6_missing,completed_total_lag6_missing,completed-pathway features,1,raw_encoder_feature,9.350333140418746
12,completed_non_admitted__lag_00,completed_non_admitted,completed_non_admitted,completed-pathway features,0,raw_encoder_feature,9.309541640427705
12,completed_total_lag6__lag_02,completed_total_lag6,completed_total_lag6,completed-pathway features,2,raw_encoder_feature,9.279709247180318
12,total_completed_pathways__lag_00,total_completed_pathways,completed_total,completed-pathway features,0,raw_encoder_feature,9.122232088824523
12,new_rtt_periods_lag6__lag_02,new_rtt_periods_lag6,new_rtt_periods_lag6,referral or new RTT-period features,2,raw_encoder_feature,8.840839887091436
12,unreported_removals_lag3_missing__lag_00,unreported_removals_lag3_missing,unreported_removals_lag3_missing,unreported-removal features,0,raw_encoder_feature,8.684976863395331
12,new_rtt_periods__lag_02,new_rtt_periods,new_rtt_periods,referral or new RTT-period features,2,raw_encoder_feature,8.569043803664542
12,new_rtt_periods_lag1__lag_00,new_rtt_periods_lag1,new_rtt_periods_lag1,referral or new RTT-period features,0,raw_encoder_feature,8.499862098485211
12,unreported_removals_lag1_missing__lag_02,unreported_removals_lag1_missing,unreported_removals_lag1_missing,unreported-removal features,2,raw_encoder_feature,8.336290822668987
12,completed_total_lag3__lag_01,completed_total_lag3,completed_total_lag3,completed-pathway features,1,raw_encoder_feature,8.266789290677888
12,new_rtt_periods_lag3__lag_00,new_rtt_periods_lag3,new_rtt_periods_lag3,referral or new RTT-period features,0,raw_encoder_feature,8.26410327945784
12,unreported_removals_lag3__lag_01,unreported_removals_lag3,unreported_removals_lag3,unreported-removal features,1,raw_encoder_feature,8.259122729251883
12,unreported_removals_lag3__lag_00,unreported_removals_lag3,unreported_removals_lag3,unreported-removal features,0,raw_encoder_feature,8.23369984283598
12,completed_total_lag1_missing__lag_02,completed_total_lag1_missing,completed_total_lag1_missing,completed-pathway features,2,raw_encoder_feature,8.229063916229139
