scenario,trust_code,trust_name,specialty_code,specialty_name,baseline_predicted_backlog,sessions_allocated,simulated_completed_pathways,remaining_backlog,allocation_cost,percent_reduction,solver_status,sessions_used,unused_sessions,baseline_predicted_backlog_national,remaining_backlog_national,simulated_completed_pathways_national
optimistic_p10,NVC01,ASHTEAD HOSPITAL,100,General Surgery Service,29.416606903076172,3,24.0,5.4166069,3.0,81.58656801947562,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT314,SPIRE LONDON EAST,100,General Surgery Service,26.448772430419922,3,24.0,2.4487724,3.0,90.74145147241889,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,160,Plastic Surgery Service,24.34073829650879,3,24.0,0.3407383,3.0,98.60013162970631,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,140,Oral Surgery Service,26.22822380065918,3,24.0,2.2282238,3.0,91.5044807547998,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,140,Oral Surgery Service,24.437881469726562,3,24.0,0.43788147,3.0,98.20818563888606,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,101,Urology Service,26.820302963256836,3,24.0,2.820303,3.0,89.48444778151618,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT233,"NUFFIELD HEALTH, PLYMOUTH HOSPITAL",100,General Surgery Service,27.752737045288086,3,24.0,3.752737,3.0,86.4779569699226,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,G3Z1Q,SULIS HOSPITAL BATH (FOXCOTE AVENUE),101,Urology Service,30.425867080688477,3,24.0,6.4258671,3.0,78.88024994111993,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NN8,SPENCER PRIVATE HOSPITALS LTD,101,Urology Service,30.692935943603516,3,24.0,6.6929359,3.0,78.19388814448577,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,DX1,THE NEW FOSCOTE HOSPITAL LTD,100,General Surgery Service,25.030805587768555,3,24.0,1.0308056,3.0,95.88185212755492,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,160,Plastic Surgery Service,31.81108856201172,3,24.0,7.8110886,3.0,75.4453905380038,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NTPH5,PRACTICE PLUS GROUP HOSPITAL - PLYMOUTH,130,Ophthalmology Service,22.460922241210938,2,20.0,2.4609222,1.8,89.04353875240405,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT230,"NUFFIELD HEALTH, NORTH STAFFORDSHIRE HOSPITAL",130,Ophthalmology Service,20.37059783935547,2,20.0,0.37059784,1.8,98.18072183115076,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NVC08,MOUNT STUART HOSPITAL,130,Ophthalmology Service,21.936872482299805,2,20.0,1.9368725,1.8,91.17069908728963,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NVC09,NEW HALL HOSPITAL,130,Ophthalmology Service,25.07547950744629,2,20.0,5.0754795,1.8,79.75919261707797,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NVC15,PINEHILL HOSPITAL,130,Ophthalmology Service,22.897497177124023,2,20.0,2.8974972,1.8,87.345790875263,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NVC0I,BEACON PARK HOSPITAL,130,Ophthalmology Service,24.960039138793945,2,20.0,4.9600391,1.8,80.12807948251634,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NTE02,ST HUGH'S HOSPITAL,130,Ophthalmology Service,23.128902435302734,2,20.0,3.1289024,1.8,86.47189401202651,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NTP13,PRACTICE PLUS GROUP HOSPITAL - BARLBOROUGH,130,Ophthalmology Service,25.027801513671875,2,20.0,5.0278015,1.8,79.91113398064408,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT242,"NUFFIELD HEALTH, WOLVERHAMPTON HOSPITAL",130,Ophthalmology Service,27.640544891357422,2,20.0,7.6405449,1.8,72.35747369891232,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,H4I8B,NUFFIELD HEALTH THE HOLLY HOSPITAL,130,Ophthalmology Service,24.977190017700195,2,20.0,4.97719,1.8,80.07305860197609,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NVC06,FITZWILLIAM HOSPITAL,130,Ophthalmology Service,19.03445816040039,2,19.034458,0.0,1.8,99.9999991573157,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NVC31,BLAKELANDS HOSPITAL,130,Ophthalmology Service,18.66800880432129,2,18.668009,0.0,1.8,100.00000104820346,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NTP15,PRACTICE PLUS GROUP HOSPITAL - ILFORD,120,Ear Nose and Throat Service,22.5205078125,2,16.0,6.5205078,2.0,71.0463553185031,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NVC29,COBALT HOSPITAL,100,General Surgery Service,23.507341384887695,2,16.0,7.5073414,2.0,68.06384328210767,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NTPH3,PRACTICE PLUS GROUP SURGICAL CENTRE - DEVIZES,101,Urology Service,17.566219329833984,2,16.0,1.5662193,2.0,91.08391338838653,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NTPH5,PRACTICE PLUS GROUP HOSPITAL - PLYMOUTH,100,General Surgery Service,19.655315399169922,2,16.0,3.6553154,2.0,81.40291659057127,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NVC16,RENACRES HOSPITAL,101,Urology Service,16.933374404907227,2,16.0,0.9333744,2.0,94.48795979709314,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,170,Cardiothoracic Surgery Service,23.71324348449707,2,16.0,7.7132435,2.0,67.47284491242317,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,100,General Surgery Service,19.47661590576172,2,16.0,3.4766159,2.0,82.1497947970867,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NVC11,NORTH DOWNS HOSPITAL,100,General Surgery Service,17.254920959472656,2,16.0,1.254921,2.0,92.72717062906204,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,R0F4N,NUFFIELD HEALTH PARKSIDE HOSPITAL,101,Urology Service,20.200761795043945,2,16.0,4.2007618,2.0,79.20493376603966,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NVC0R,TEES VALLEY HOSPITAL,101,Urology Service,22.82485008239746,2,16.0,6.8248501,2.0,70.09903654236577,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NTPAD,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,101,Urology Service,22.79669189453125,2,16.0,6.7966919,2.0,70.18562199297993,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT401,ALEXANDRA HOSPITAL,100,General Surgery Service,20.63534164428711,2,16.0,4.6353416,2.0,77.53687957199195,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT420,HIGHFIELD HOSPITAL,100,General Surgery Service,17.596725463867188,2,16.0,1.5967255,2.0,90.92600798287229,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NVC18,SPRINGFIELD HOSPITAL,120,Ear Nose and Throat Service,16.358057022094727,2,16.0,0.35805702,2.0,97.81112743639969,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,170,Cardiothoracic Surgery Service,19.097349166870117,2,16.0,3.0973492,2.0,83.78126126403257,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,F9Z4V,CIRCLE READING HOSPITAL,130,Ophthalmology Service,16.882104873657227,1,10.0,6.8821049,0.9,59.23431986022052,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT416,HENDON HOSPITAL,130,Ophthalmology Service,10.300097465515137,1,10.0,0.30009747,0.9,97.08645994351153,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,ACG30,NEWMEDICA - WORKSOP - DUKERIES,130,Ophthalmology Service,14.25930118560791,1,10.0,4.2593012,0.9,70.12966392836364,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT417,GORING HALL HOSPITAL,130,Ophthalmology Service,11.629400253295898,1,10.0,1.6294003,0.9,85.9889571447667,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT430,RIDGEWAY HOSPITAL,130,Ophthalmology Service,14.813191413879395,1,10.0,4.8131914,0.9,67.50739743111927,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NWF01,BENENDEN HOSPITAL,130,Ophthalmology Service,12.503928184509277,1,10.0,2.5039282,0.9,79.97486751714301,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,ACG13,NEWMEDICA - GLOUCESTER (ASPEN MEDICAL CENTRE),130,Ophthalmology Service,11.838013648986816,1,10.0,1.8380136,0.9,84.47363127390778,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NVC11,NORTH DOWNS HOSPITAL,130,Ophthalmology Service,12.875580787658691,1,10.0,2.8755808,0.9,77.66639940300828,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,130,Ophthalmology Service,10.594866752624512,1,10.0,0.59486675,0.9,94.38533049528769,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NVC01,ASHTEAD HOSPITAL,130,Ophthalmology Service,16.922056198120117,1,10.0,6.9220562,0.9,59.094473407498235,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT408,CHAUCER HOSPITAL,130,Ophthalmology Service,16.068326950073242,1,10.0,6.068327,0.9,62.23423279269544,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NVC25,THE CHERWELL HOSPITAL,130,Ophthalmology Service,9.513606071472168,1,9.5136061,0.0,0.9,100.0000002998635,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NVC02,THE BERKSHIRE INDEPENDENT HOSPITAL,130,Ophthalmology Service,8.547562599182129,1,8.5475626,0.0,0.9,100.00000000956845,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT402,BATH CLINIC,130,Ophthalmology Service,8.316093444824219,1,8.3160934,0.0,0.9,99.99999946099429,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NVC14,PARK HILL HOSPITAL,100,General Surgery Service,15.131326675415039,1,8.0,7.1313267,1.0,52.87044666743055,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NVC13,OAKS HOSPITAL,100,General Surgery Service,11.442561149597168,1,8.0,3.4425611,1.0,69.91441772003672,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NVC17,ROWLEY HALL HOSPITAL,100,General Surgery Service,10.703137397766113,1,8.0,2.7031374,1.0,74.7444389686122,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,170,Cardiothoracic Surgery Service,14.771634101867676,1,8.0,6.7716341,1.0,54.15785379485203,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,AAH,TETBURY HOSPITAL TRUST LTD,100,General Surgery Service,13.236348152160645,1,8.0,5.2363482,1.0,60.439631143232766,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT337,SPIRE LIVERPOOL HOSPITAL,101,Urology Service,15.927576065063477,1,8.0,7.9275761,1.0,50.22735391324039,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NVC40,WOODTHORPE HOSPITAL,101,Urology Service,13.323690414428711,1,8.0,5.3236904,1.0,60.04342454052,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,G3Q3Z,NUFFIELD HEALTH HIGHGATE HOSPITAL,160,Plastic Surgery Service,10.381200790405273,1,8.0,2.3812008,1.0,77.06237613084147,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RWH,EAST AND NORTH HERTFORDSHIRE TEACHING NHS TRUST,170,Cardiothoracic Surgery Service,10.145895004272461,1,8.0,2.145895,1.0,78.84962338592288,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT320,SPIRE PARKWAY HOSPITAL,100,General Surgery Service,12.432280540466309,1,8.0,4.4322805,1.0,64.3486122595166,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT318,SPIRE NORWICH HOSPITAL,100,General Surgery Service,12.697759628295898,1,8.0,4.6977596,1.0,63.003240210758655,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT316,SPIRE HARPENDEN HOSPITAL,120,Ear Nose and Throat Service,10.282561302185059,1,8.0,2.2825613,1.0,77.80162709363074,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT314,SPIRE LONDON EAST,150,Neurosurgical Service,10.201899528503418,1,8.0,2.2018995,1.0,78.41676912861708,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT364,SPIRE MONTEFIORE HOSPITAL,100,General Surgery Service,11.083173751831055,1,8.0,3.0831738,1.0,72.18149042081306,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,170,Cardiothoracic Surgery Service,15.066219329833984,1,8.0,7.0662193,1.0,53.098921666157324,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT308,SPIRE GATWICK PARK HOSPITAL,100,General Surgery Service,8.030683517456055,1,8.0,0.030683517,1.0,99.61792147095127,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT404,BEAUMONT HOSPITAL,101,Urology Service,10.827967643737793,1,8.0,2.8279676,1.0,73.8827475590647,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT233,"NUFFIELD HEALTH, PLYMOUTH HOSPITAL",150,Neurosurgical Service,15.522148132324219,1,8.0,7.5221481,1.0,51.539258173553556,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT219,"NUFFIELD HEALTH, HEREFORD HOSPITAL",100,General Surgery Service,14.234073638916016,1,8.0,6.2340736,1.0,56.2031657481943,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",160,Plastic Surgery Service,12.437411308288574,1,8.0,4.4374113,1.0,64.32206672033607,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",120,Ear Nose and Throat Service,12.413661003112793,1,8.0,4.413661,1.0,64.44513023187886,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NN8,SPENCER PRIVATE HOSPITALS LTD,120,Ear Nose and Throat Service,15.343170166015625,1,8.0,7.3431702,1.0,52.14046323829224,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT333,SPIRE WASHINGTON HOSPITAL,150,Neurosurgical Service,8.054823875427246,1,8.0,0.054823875,1.0,99.31936593183003,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NN4,TYNESIDE SURGICAL SERVICES LTD,100,General Surgery Service,13.425751686096191,1,8.0,5.4257517,1.0,59.58698020822819,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NEY,PIONEER HEALTHCARE LIMITED,150,Neurosurgical Service,11.268959045410156,1,8.0,3.268959,1.0,70.99147283935154,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NVC27,BOSTON WEST HOSPITAL,101,Urology Service,9.93443775177002,1,8.0,1.9344378,1.0,80.52795940640566,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NVC22,WINFIELD HOSPITAL,100,General Surgery Service,15.08792495727539,1,8.0,7.087925,1.0,53.02253306968102,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,H4I8B,NUFFIELD HEALTH THE HOLLY HOSPITAL,120,Ear Nose and Throat Service,11.702302932739258,1,8.0,3.7023029,1.0,68.36261243604102,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NVC06,FITZWILLIAM HOSPITAL,101,Urology Service,15.575393676757812,1,8.0,7.5753937,1.0,51.363067708124134,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT409,CHELSFIELD PARK HOSPITAL,100,General Surgery Service,12.87903881072998,1,8.0,4.8790388,1.0,62.11643677426392,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT440,THORNBURY HOSPITAL,100,General Surgery Service,10.182835578918457,1,8.0,2.1828356,1.0,78.56357826853666,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT457,WOODLANDS HOSPITAL,120,Ear Nose and Throat Service,9.575092315673828,1,8.0,1.5750923,1.0,83.550108304486,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT408,CHAUCER HOSPITAL,100,General Surgery Service,9.69701099395752,1,8.0,1.697011,1.0,82.49964865446708,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT437,SLOANE HOSPITAL,100,General Surgery Service,9.2422456741333,1,8.0,1.2422457,1.0,86.55904941360701,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NTPH2,PRACTICE PLUS GROUP HOSPITAL - EMERSONS GREEN,101,Urology Service,15.573959350585938,1,8.0,7.5739594,1.0,51.36779812963244,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT422,LONDON INDEPENDENT HOSPITAL,101,Urology Service,14.228015899658203,1,8.0,6.2280159,1.0,56.227094883919705,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NTPH3,PRACTICE PLUS GROUP SURGICAL CENTRE - DEVIZES,120,Ear Nose and Throat Service,10.472494125366211,1,8.0,2.4724941,1.0,76.3905895217702,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,170,Cardiothoracic Surgery Service,6.081963062286377,0,0.0,6.0819631,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,502,Gynaecology Service,245.04164123535156,0,0.0,245.04164,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT436,SHIRLEY OAKS HOSPITAL,502,Gynaecology Service,2.222613573074341,0,0.0,2.2226136,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT212,"NUFFIELD HEALTH, CHICHESTER HOSPITAL",502,Gynaecology Service,1.6797184944152832,0,0.0,1.6797185,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RNZ,SALISBURY NHS FOUNDATION TRUST,502,Gynaecology Service,306.716064453125,0,0.0,306.71606,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT212,"NUFFIELD HEALTH, CHICHESTER HOSPITAL",110,Trauma and Orthopaedic Service,92.48997497558594,0,0.0,92.489975,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,140,Oral Surgery Service,377.8852844238281,0,0.0,377.88528,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RNZ,SALISBURY NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,613.9260864257812,0,0.0,613.92609,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RNZ,SALISBURY NHS FOUNDATION TRUST,120,Ear Nose and Throat Service,130.29624938964844,0,0.0,130.29625,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT212,"NUFFIELD HEALTH, CHICHESTER HOSPITAL",100,General Surgery Service,3.559847831726074,0,0.0,3.5598478,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT213,"NUFFIELD HEALTH, DERBY HOSPITAL",100,General Surgery Service,20.50160026550293,0,0.0,20.5016,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT211,"NUFFIELD HEALTH, CHELTENHAM HOSPITAL",110,Trauma and Orthopaedic Service,11.979292869567871,0,0.0,11.979293,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",110,Trauma and Orthopaedic Service,86.59387969970703,0,0.0,86.59388,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NVC02,THE BERKSHIRE INDEPENDENT HOSPITAL,160,Plastic Surgery Service,12.933744430541992,0,0.0,12.933744,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",100,General Surgery Service,5.3878326416015625,0,0.0,5.3878326,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,110,Trauma and Orthopaedic Service,534.7481689453125,0,0.0,534.74817,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",150,Neurosurgical Service,4.094539165496826,0,0.0,4.0945392,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,3267.364013671875,0,0.0,3267.364,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,120,Ear Nose and Throat Service,408.2784423828125,0,0.0,408.27844,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",110,Trauma and Orthopaedic Service,48.493492126464844,0,0.0,48.493492,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",110,Trauma and Orthopaedic Service,134.1053009033203,0,0.0,134.1053,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,502,Gynaecology Service,400.5485534667969,0,0.0,400.54855,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",100,General Surgery Service,3.2067246437072754,0,0.0,3.2067246,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RPA,MEDWAY NHS FOUNDATION TRUST,100,General Surgery Service,157.39056396484375,0,0.0,157.39056,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RPA,MEDWAY NHS FOUNDATION TRUST,101,Urology Service,236.03590393066406,0,0.0,236.0359,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RPA,MEDWAY NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,1082.66943359375,0,0.0,1082.6694,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT436,SHIRLEY OAKS HOSPITAL,130,Ophthalmology Service,5.421698570251465,0,0.0,5.4216986,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RPA,MEDWAY NHS FOUNDATION TRUST,502,Gynaecology Service,340.0469970703125,0,0.0,340.047,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,120,Ear Nose and Throat Service,25.091238021850586,0,0.0,25.091238,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",110,Trauma and Orthopaedic Service,38.51029968261719,0,0.0,38.5103,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,120,Ear Nose and Throat Service,475.2525939941406,0,0.0,475.25259,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,502,Gynaecology Service,107.49356079101562,0,0.0,107.49356,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,101,Urology Service,211.1109619140625,0,0.0,211.11096,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
optimistic_p10,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,100,General Surgery Service,524.0177001953125,0,0.0,524.0177,0.0,0.0,Optimal,5000,0,556122.2204169035,512048.2129816391,44074.0073321
